name,img,url
豌豆灰霉病,http://www.114nz.com/all_images/tuku/201003/201003291440522257_y.jpg,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/2682.html
豌豆褐纹病,http://www.114nz.com/all_images/tuku/201003/201003291438504347_y.jpg,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/2681.html
豌豆根腐病,http://www.114nz.com/all_images/tuku/200812/200812271327516778_y.jpg,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/132.html
豌豆根串珠霉根腐病,http://www.114nz.com/all_images/tuku/201003/201003291437221431_y.jpg,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/2680.html
豌豆立枯病,http://www.114nz.com/all_images/tuku/201003/201003291446484164_y.jpg,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/2684.html
豌豆花叶病和黄顶病,http://www.114nz.com/all_images/tuku/200812/200812271331049869_y.JPG,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/133.html
豌豆尖镰刀菌萎凋病,http://www.114nz.com/all_images/tuku/201003/201003291445116275_y.jpg,http://pic.114nz.com/image/shucaibinghai/doulei/wandou/2011/1218/2683.html
