name,img,url
窄条斑病,http://www.cgris.net/disease/01－水稻/images/0043%20水稻窄条斑病病叶.jpg,http://www.cgris.net/disease/01－水稻/0043-0044%20水稻窄条斑病.htm
低温冷害,http://www.cgris.net/disease/01－水稻/images/0076%20水稻低温冷害.jpg,http://www.cgris.net/disease/01－水稻/0076%20水稻低温冷害.htm
稻潜叶蝇,http://www.cgris.net/disease/01－水稻/images/0499%20水稻-稻潜叶蝇幼虫放大.jpg,http://www.cgris.net/disease/01－水稻/0499%20水稻稻潜叶蝇.htm
稻眼蝶,http://www.cgris.net/disease/01－水稻/images/0528%20水稻-稻眼蝶成虫.jpg,http://www.cgris.net/disease/01－水稻/0528%20水稻稻眼蝶.htm
谷枯病,http://www.cgris.net/disease/01－水稻/images/0045%20水稻谷枯病病穗癍状.jpg,http://www.cgris.net/disease/01－水稻/0045%20水稻谷枯病.htm
高温热害,http://www.cgris.net/disease/01－水稻/images/0077%20水稻苗期高温为害状.jpg,http://www.cgris.net/disease/01－水稻/0077%20水稻高温热害.htm
稻绿蝽,http://www.cgris.net/disease/01－水稻/images/0500%20水稻-大稻缘蝽（左）和稻绿蝽.jpg,http://www.cgris.net/disease/01－水稻/0500(右)%20水稻稻绿蝽.htm
山稻蝗,http://www.cgris.net/disease/01－水稻/images/0529%20水稻-山稻蝗成虫.jpg,http://www.cgris.net/disease/01－水稻/0529%20水稻山稻蝗.htm
一柱香病,http://www.cgris.net/disease/01－水稻/images/0046%20水稻一柱香病病穗.jpg,http://www.cgris.net/disease/01－水稻/0046%20水稻一柱香病.htm
营养障碍,http://www.cgris.net/disease/01－水稻/images/0078%20水稻正常与缺氮的水稻.jpg,http://www.cgris.net/disease/01－水稻/0078-0088%20水稻营养障碍.htm
大稻缘蝽,http://www.cgris.net/disease/01－水稻/images/0500%20水稻-大稻缘蝽（左）和稻绿蝽.jpg,http://www.cgris.net/disease/01－水稻/0500(左)%20水稻大稻缘蝽.htm
稻负泥甲,http://www.cgris.net/disease/01－水稻/images/0530%20水稻-稻负泥甲成虫和幼虫.jpg,http://www.cgris.net/disease/01－水稻/0530%20水稻稻负泥甲.htm
稻粒黑粉病,http://www.cgris.net/disease/01－水稻/images/0047%20水稻稻粒黑粉病病粒.jpg,http://www.cgris.net/disease/01－水稻/0047-0048%20水稻稻粒黑粉病.htm
稻棘缘蝽,http://www.cgris.net/disease/01－水稻/images/0501%20水稻-稻棘缘蝽成虫.jpg,http://www.cgris.net/disease/01－水稻/0501%20水稻稻棘缘蝽.htm
稻铁甲虫,http://www.cgris.net/disease/01－水稻/images/0531%20水稻-稻铁甲虫成虫.jpg,http://www.cgris.net/disease/01－水稻/0531%20水稻稻铁甲虫.htm
稻曲病,http://www.cgris.net/disease/01－水稻/images/0049%20水稻稻曲病病粒.jpg,http://www.cgris.net/disease/01－水稻/0049-0050%20水稻稻曲病.htm
长肩棘缘熔和短肩棘缘蝽,http://www.cgris.net/disease/01－水稻/images/0502%20水稻长肩棘缘蝽成虫.jpg,http://www.cgris.net/disease/01－水稻/0502%20水稻长肩棘缘熔和短肩棘缘蝽.htm
稻象甲,http://www.cgris.net/disease/01－水稻/images/0532%20水稻-稻象甲成虫.jpg,http://www.cgris.net/disease/01－水稻/0532%20水稻稻象甲.htm
白叶枯病,http://www.cgris.net/disease/01－水稻/images/0051%20水稻白叶枯病田间为害状.jpg,http://www.cgris.net/disease/01－水稻/0051-0056%20水稻白叶枯病.htm
大绿蝽,http://www.cgris.net/disease/01－水稻/images/0503%20水稻大绿蝽成虫.jpg,http://www.cgris.net/disease/01－水稻/0503%20水稻大绿蝽.htm
周斑水虹,http://www.cgris.net/disease/01－水稻/images/0533%20水稻-周斑水虻幼虫为害稻根.jpg,http://www.cgris.net/disease/01－水稻/0533%20水稻周斑水虹.htm
稻黑蝽,http://www.cgris.net/disease/01－水稻/images/0504%20水稻-稻黑蝽成虫.jpg,http://www.cgris.net/disease/01－水稻/0504%20水稻稻黑蝽.htm
稻水象甲,http://www.cgris.net/disease/01－水稻/images/0534%20水稻-稻水象甲成虫（左）和幼虫.jpg,http://www.cgris.net/disease/01－水稻/0534%20水稻稻水象甲.htm
稻褐飞虱,http://www.cgris.net/disease/01－水稻/images/0505%20水稻-稻褐飞虱田间为害水稻状.jpg,http://www.cgris.net/disease/01－水稻/0505-0509%20水稻稻褐飞虱.htm
长腿水叶甲,http://www.cgris.net/disease/01－水稻/images/0535%20水稻长腿水叶甲幼虫（左）和鳃蚯蚓.jpg,http://www.cgris.net/disease/01－水稻/0535（右）%20水稻长腿水叶甲.htm
白背飞虱,http://www.cgris.net/disease/01－水稻/images/0510%20水稻长翅型白背飞虱左雄右雌.jpg,http://www.cgris.net/disease/01－水稻/0510-0511%20水稻白背飞虱.htm
鳃蚯蚓,http://www.cgris.net/disease/01－水稻/images/0535%20水稻长腿水叶甲幼虫（左）和鳃蚯蚓.jpg,http://www.cgris.net/disease/01－水稻/0535（左）%20水稻鳃蚯蚓.htm
灰飞虱,http://www.cgris.net/disease/01－水稻/images/0513%20水稻灰飞虱5龄若虫（左）和雄虫头部放大.jpg,http://www.cgris.net/disease/01－水稻/0513%20水稻灰飞虱.htm
稻田棉铃虫,http://www.cgris.net/disease/01－水稻/images/0583%20棉花-棉铃虫雌成虫（左）和雄成虫.jpg,http://www.cgris.net/disease/01－水稻/0583-0584%20水稻稻田棉铃虫.htm
长绿飞虱,http://www.cgris.net/disease/01－水稻/images/0512%20水稻长绿飞虱成虫栖息在叶片上.jpg,http://www.cgris.net/disease/01－水稻/0512%20水稻长绿飞虱.htm
福寿螺,http://www.cgris.net/disease/01－水稻/images/0536%20水稻福寿螺的卵和成螺.jpg,http://www.cgris.net/disease/01－水稻/0536%20水稻福寿螺.htm
