name,img,url
生菜顶腐病,http://www.114nz.com/all_images/tuku/201003/201003311516418188_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2806.html
生菜菌核病,http://www.114nz.com/all_images/tuku/201003/201003311532375442_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2809.html
生菜叶焦病,http://www.114nz.com/all_images/tuku/201003/201003311544447696_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2812.html
生菜腐败病,http://www.114nz.com/all_images/tuku/201003/201003311519535040_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2807.html
生菜叶缘坏死病,http://www.114nz.com/all_images/tuku/201003/201003311546346618_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2813.html
生菜轮纹病,http://www.114nz.com/all_images/tuku/201003/201003311534255274_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2810.html
生菜软腐病,http://www.114nz.com/all_images/tuku/201003/201003311543043711_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2811.html
生菜灰霉病,http://www.114nz.com/all_images/tuku/201003/201003311530082156_y.jpg,http://pic.114nz.com/image/shucaibinghai/yecailei/shengcai/2011/1218/2808.html
