name,img,url
立枯病,http://www.cgris.net/disease/05－豆类/images/0401%20绿豆立枯病.jpg,http://www.cgris.net/disease/05－豆类/0401%20绿豆立枯病.htm
锈病,http://www.cgris.net/disease/05－豆类/images/0405%20绿豆锈病病叶.jpg,http://www.cgris.net/disease/05－豆类/0405%20绿豆锈病.htm
叶斑病,http://www.cgris.net/disease/05－豆类/images/0402%20绿豆叶斑病病叶.jpg,http://www.cgris.net/disease/05－豆类/0402%20绿豆叶斑病.htm
菌核病,http://www.cgris.net/disease/05－豆类/images/0406%20绿豆菌核病病株.jpg,http://www.cgris.net/disease/05－豆类/0406%20绿豆菌核病.htm
轮纹病,http://www.cgris.net/disease/05－豆类/images/0403%20绿豆轮纹病病叶.jpg,http://www.cgris.net/disease/05－豆类/0403%20绿豆轮纹病.htm
炭疽病,http://www.cgris.net/disease/05－豆类/images/0407%20绿豆炭疽病病荚症状.jpg,http://www.cgris.net/disease/05－豆类/0407%20绿豆炭疽病.htm
白粉病,http://www.cgris.net/disease/05－豆类/images/0404%20绿豆白粉病.jpg,http://www.cgris.net/disease/05－豆类/0404%20绿豆白粉病.htm
病毒病 ,http://www.cgris.net/disease/05－豆类/images/0408%20绿豆病毒病病株.jpg,http://www.cgris.net/disease/05－豆类/0408%20绿豆病毒病.htm
