name,img,url
菠萝凋萎病,http://www.114nz.com/all_images/tuku/200901/200901091402136083_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/787.html
菠萝灰斑病,http://www.114nz.com/all_images/tuku/200901/200901091351496011_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/784.html
菠萝黑霉病,http://www.114nz.com/all_images/tuku/200901/200901091352454696_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/785.html
菠萝黑腐病,http://www.114nz.com/all_images/tuku/200901/200901091407364919_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/788.html
菠萝德式霉叶病,http://www.114nz.com/all_images/tuku/200901/200901091350039921_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/783.html
菠萝黑心病,http://www.114nz.com/all_images/tuku/200901/200901091411436553_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/789.html
菠萝弯孢霉叶病,http://www.114nz.com/all_images/tuku/200901/200901091345383849_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/782.html
菠萝心腐病,http://www.114nz.com/all_images/tuku/200901/200901091356035774_y.jpg,http://pic.114nz.com/image/guoshubinghai/qita/boluo/2011/1218/786.html
