name,img,url
枸杞炭疽病,http://www.114nz.com/all_images/tuku/200902/200902251424561511_y.jpg,http://pic.114nz.com/image/guoshubinghai/jiangguolei/zuozuo/2011/1218/1075.html
枸杞灰斑病,http://www.114nz.com/all_images/tuku/200902/200902251435255485_y.jpg,http://pic.114nz.com/image/guoshubinghai/jiangguolei/zuozuo/2011/1218/1076.html
枸杞白粉病,http://www.114nz.com/all_images/tuku/200902/200902251442092261_y.jpg,http://pic.114nz.com/image/guoshubinghai/jiangguolei/zuozuo/2011/1218/1077.html
枸杞瘿螨病,http://www.114nz.com/all_images/tuku/200902/200902251448536254_y.jpg,http://pic.114nz.com/image/guoshubinghai/jiangguolei/zuozuo/2011/1218/1078.html
