name,img,url
甜橙轻度缺钾症,http://www.114nz.com/all_images/tuku/200901/200901071109107200_y.jpg,http://pic.114nz.com/image/guoshubinghai/ganjielei/cheng/2011/1218/625.html
橙溃疡病,http://www.114nz.com/all_images/tuku/200901/200901071334331490_y.jpg,http://pic.114nz.com/image/guoshubinghai/ganjielei/cheng/2011/1218/656.html
