name,img,url
豆秆野螟,http://www.cgris.net/disease/10－油料/images/1265%20豆类-豆秆野螟成虫.jpg,http://www.cgris.net/disease/10－油料/1265—1266%20豆类豆秆野螟.htm
豆田斜纹夜峨,http://www.cgris.net/disease/10－油料/images/1281%20豆类-豆田斜纹夜蛾幼虫.jpg,http://www.cgris.net/disease/10－油料/1281%20豆类豆田斜纹夜峨.htm
肾坑翅夜蛾,http://www.cgris.net/disease/10－油料/images/1273%20豆类-肾坑翅夜蛾和夜蛾幼虫.jpg,http://www.cgris.net/disease/10－油料/1273(左)%20豆类肾坑翅夜蛾.htm
丝大蓟马,http://www.cgris.net/disease/10－油料/images/1289%20豆类-丝大蓟马成虫.jpg,http://www.cgris.net/disease/10－油料/1289%20豆类丝大蓟马.htm
豆荚野螟,http://www.cgris.net/disease/10－油料/images/1267%20豆类-豆荚野螟成虫和幼虫.jpg,http://www.cgris.net/disease/10－油料/1267%20豆类豆荚野螟.htm
大豆毒蛾,http://www.cgris.net/disease/10－油料/images/1282%20豆类-大豆毒蛾幼虫.jpg,http://www.cgris.net/disease/10－油料/1282%20豆类大豆毒蛾.htm
豆天蛾,http://www.cgris.net/disease/10－油料/images/1274%20豆类-豆天蛾幼虫.jpg,http://www.cgris.net/disease/10－油料/1274—1275%20豆类豆天蛾.htm
大豆食心虫,http://www.cgris.net/disease/10－油料/images/1290%20豆类-大豆食心虫幼虫蛀害豆粒.jpg,http://www.cgris.net/disease/10－油料/1290%20豆类大豆食心虫.htm
豇豆荚螟,http://www.cgris.net/disease/10－油料/images/1268%20豆类-豇豆荚螟幼虫和成虫.jpg,http://www.cgris.net/disease/10－油料/1268%20豆类豇豆荚螟.htm
豆叶东潜蝇,http://www.cgris.net/disease/10－油料/images/1283%20豆类-豆叶东潜蝇幼虫为害状和成虫.jpg,http://www.cgris.net/disease/10－油料/1283%20豆类豆叶东潜蝇.htm
大豆菜瘿蚊,http://www.cgris.net/disease/10－油料/images/1276%20豆类-葡萄长须卷蛾（左）和大豆荚瘿蚊幼虫.jpg,http://www.cgris.net/disease/10－油料/1276(右)%20豆类大豆菜瘿蚊.htm
银锭夜蛾,http://www.cgris.net/disease/10－油料/images/1291%20豆类-银锭夜蛾幼虫栖息在豆叶上.jpg,http://www.cgris.net/disease/10－油料/1291一1292%20豆类银锭夜蛾.htm
豆蚀叶野螟,http://www.cgris.net/disease/10－油料/images/1270%20豆类-豆蚀叶野螟幼虫.jpg,http://www.cgris.net/disease/10－油料/1270%20豆类豆蚀叶野螟.htm
豆秆黑潜蝇,http://www.cgris.net/disease/10－油料/images/1284%20豆类-豆秆黑潜蝇幼虫.jpg,http://www.cgris.net/disease/10－油料/1284%20豆类豆秆黑潜蝇.htm
葡萄长须卷蛾,http://www.cgris.net/disease/10－油料/images/1276%20豆类-葡萄长须卷蛾（左）和大豆荚瘿蚊幼虫.jpg,http://www.cgris.net/disease/10－油料/1276(左)%20豆类葡萄长须卷蛾.htm
黑点银纹夜蛾,http://www.cgris.net/disease/10－油料/images/1293%20豆类-黑点银纹夜蛾乱、幼虫及蛹放大.jpg,http://www.cgris.net/disease/10－油料/1293一1294%20豆类黑点银纹夜蛾.htm
豆叶螨,http://www.cgris.net/disease/10－油料/images/1271%20豆类-豆叶蟥群集在叶端及生长点处.jpg,http://www.cgris.net/disease/10－油料/1271%20豆类豆叶螨.htm
豆根蛇潜蝇,http://www.cgris.net/disease/10－油料/images/1285%20豆类-豆根蛇潜蝇幼虫.jpg,http://www.cgris.net/disease/10－油料/1285%20豆类豆根蛇潜蝇.htm
